Timestamp,F3,T7,T8,F4,goodbye_event,hello_event,yes_event
3.552300214767456,54,116,-9,10,True,False,False
3.560373067855835,11,-39,-11,15,True,False,False
3.568323373794556,-19,-75,0,21,True,False,False
3.5762362480163574,0,-8,-21,3,True,False,False
3.584369421005249,15,11,-43,-18,True,False,False
3.592430353164673,-2,-8,-15,-20,True,False,False
3.6005284786224365,-30,-34,9,-17,True,False,False
3.6084585189819336,-18,-14,0,-21,True,False,False
3.61539363861084,9,1,7,-12,True,False,False
3.623247385025024,-9,-37,31,1,True,False,False
3.6314079761505127,-37,-47,28,-2,True,False,False
3.639410972595215,-19,4,9,-5,True,False,False
3.6475484371185294,0,26,-4,8,True,False,False
3.6553196907043457,2,16,-6,13,True,False,False
3.663383007049561,19,24,0,6,True,False,False
3.670361280441284,36,33,-8,13,True,False,False
3.678323745727539,29,14,-10,25,True,False,False
3.6865739822387695,13,-2,10,17,True,False,False
3.694346904754639,5,0,10,-7,True,False,False
3.7024431228637695,3,1,-12,-16,True,False,False
3.7105441093444815,-9,-13,-12,-11,False,False,False
3.718494892120361,-18,-11,-2,-16,False,False,False
3.7266628742218018,-14,-4,-3,-19,False,False,False
3.734533071517944,-24,-22,-5,-17,False,False,False
3.7415518760681152,-23,0,-7,-19,False,False,False
3.749544620513916,12,19,3,-2,False,False,False
3.7574775218963614,6,-18,15,18,False,False,False
3.7655766010284415,-26,-4,-1,3,False,False,False
3.773577928543091,-8,31,-5,-9,False,False,False
3.781374216079712,18,1,15,10,False,False,False
3.7893996238708496,13,-11,5,21,False,False,False
3.797759294509888,9,2,-16,13,False,False,False
3.805562496185303,16,-13,-12,17,False,False,False
3.812623500823975,16,-20,0,24,False,False,False
3.8204522132873535,9,10,-2,11,False,False,False
3.828315019607544,7,19,-16,1,False,False,False
3.8364973068237305,13,-3,-10,15,False,False,False
3.844393253326416,21,6,24,23,False,False,False
3.852618455886841,2,19,40,0,False,False,False
3.8605380058288574,-39,-1,27,-29,False,False,False
3.868531703948975,-39,26,16,-38,False,False,False
3.875556468963623,-1,48,13,-26,False,False,False
3.88348388671875,-2,-19,16,-16,False,False,False
3.891569137573242,-24,-47,6,-23,False,False,False
3.8995282649993896,-7,9,-32,-20,False,False,False
3.907546043395996,15,18,-56,0,False,False,False
3.91556715965271,4,-20,-34,-2,False,False,False
3.923472881317138,5,-1,-10,-13,False,False,False
3.9313690662384033,28,-1,-13,9,False,False,False
3.938576698303223,24,-32,-14,34,False,False,False
3.946507215499878,2,6,4,28,False,False,False
