Timestamp,F3,FC5,AF3,F7,T7,P7,O1,O2,P8,T8,F8,AF4,FC6,F4,word_label
11.394641399383543,5,1,0,-6,3,-12,-31,-1,2,20,15,18,14,22,sil
11.394641399383543,15,6,-2,0,-6,-11,-10,-3,0,0,5,14,12,9,sil
11.41069483757019,6,0,-13,0,-14,-19,0,-5,-13,-14,-1,2,12,0,sil
11.41069483757019,-2,-6,-10,-11,-13,-24,-2,-2,-12,-8,3,4,19,0,sil
11.426802158355711,-3,-12,-5,-24,-17,-21,-10,-2,-16,-8,4,4,22,0,sil
11.426802158355711,9,-2,5,-12,-16,-13,-3,0,-21,-24,9,7,25,4,sil
11.441955804824827,20,14,13,8,-6,0,10,9,-4,-20,20,17,28,8,sil
11.441955804824827,2,4,5,-4,-4,-2,0,7,6,-15,11,1,11,-10,sil
11.457507848739624,-11,-13,-6,-17,-3,-14,-7,-2,8,-25,-5,-20,-5,-27,sil
11.457507848739624,-2,-3,-3,-2,2,-10,6,-2,5,-29,-7,-8,-2,-20,sil
11.473103523254396,-3,6,6,-3,0,3,2,-4,-11,-32,-6,3,-7,-18,sil
11.473103523254396,-6,7,4,0,2,7,0,-8,-16,-22,-3,-6,-9,-16,sil
11.488846778869627,8,21,15,30,14,10,8,0,-2,10,6,-1,5,2,sil
11.488846778869627,15,32,32,45,19,19,5,2,10,30,12,13,19,20,sil
11.503893613815308,4,25,22,30,13,21,-7,-4,19,20,17,14,18,20,sil
11.503893613815308,1,11,7,19,8,10,-9,-7,16,14,18,9,4,4,sil
11.519038200378418,-1,0,1,17,8,0,0,-2,4,18,-1,-4,-24,-13,sil
11.519038200378418,-17,-9,-4,11,5,4,2,1,1,10,-19,-21,-45,-21,sil
11.53502321243286,-25,-16,-12,2,0,11,8,7,11,13,-18,-22,-42,-10,sil
11.53502321243286,-14,-28,-17,-8,-6,3,16,12,15,34,-14,-15,-38,8,sil
11.550021648406982,-3,-32,-11,-19,-7,1,17,10,6,31,-15,-8,-43,24,sil
11.550021648406982,2,-19,-11,-20,-7,6,13,4,6,11,-14,1,-54,26,sil
11.565227031707764,11,-3,-7,-20,-5,-3,2,1,8,1,-8,14,-57,24,sil
11.565227031707764,12,2,1,-20,-7,-16,-5,0,-1,-8,-1,15,-25,17,sil
11.581052303314207,6,0,-7,-22,-11,-12,-8,-5,-10,-25,-3,7,25,-2,sil
11.581052303314207,8,2,-5,-22,-4,-8,-14,-3,-2,-27,3,14,58,-14,sil
11.596665859222412,21,13,15,-2,3,-7,-15,2,8,-6,26,25,72,-1,sil
11.596665859222412,19,18,11,8,4,-8,-13,0,0,6,29,21,76,3,sil
11.611696243286133,5,15,0,0,1,-8,-17,-4,-17,0,19,16,65,-1,sil
11.611696243286133,4,18,12,6,0,0,-10,-2,-21,-14,25,15,48,0,sil
11.626978158950806,2,13,20,23,1,8,1,-1,-14,-21,24,1,31,0,sil
11.626978158950806,-6,-2,3,14,5,1,-1,-1,-8,-19,7,-14,15,-9,sil
11.643032312393188,-17,-4,-4,0,5,-6,-10,-6,-13,-22,-12,-24,-7,-20,sil
11.643032312393188,-26,-3,-4,3,-2,-7,-5,-16,-26,-31,-31,-36,-35,-31,sil
11.658328771591188,-25,-18,-12,5,-13,-4,1,-18,-27,-18,-30,-37,-41,-22,sil
11.673841953277588,-16,-22,-9,0,-9,9,10,-8,-11,14,-15,-18,-26,-1,sil
11.673841953277588,-8,-10,-12,0,8,24,24,9,7,32,-15,-8,-20,6,sil
11.673841953277588,-1,-6,-15,-3,10,20,24,19,19,20,-24,-12,-25,6,sil
11.68995451927185,1,-8,-4,-5,-6,4,16,10,24,16,-18,-11,-21,8,sil
11.68995451927185,-1,-11,-10,-2,-15,-4,11,6,26,25,-10,-4,-13,11,sil
11.706043004989624,-2,-11,-14,-8,-2,0,1,5,19,14,-2,8,-6,7,sil
11.706043004989624,10,3,0,-4,7,3,-4,-1,16,10,13,19,6,8,sil
11.721528053283691,18,15,9,4,4,-10,-6,2,21,25,22,28,20,18,sil
11.737142086029053,13,7,3,-7,0,-18,-7,20,21,23,22,33,20,12,sil
11.737142086029053,10,0,-6,-16,0,-10,-1,16,9,-4,23,20,8,-3,sil
11.737142086029053,6,6,0,-5,-4,-11,0,0,-8,-30,7,1,-14,-15,sil
11.752869129180908,9,20,17,15,4,-8,3,0,-7,-22,-5,-4,-21,-17,sil
11.752869129180908,19,27,27,27,20,4,12,-1,0,-5,11,2,0,0,sil
11.768019914627075,16,24,29,19,13,4,-6,-18,-19,-17,27,9,7,13,sil
11.785037755966188,-3,17,18,19,0,0,-33,-30,-39,-20,8,0,-9,-2,sil
11.785037755966188,-15,5,13,15,3,12,-20,-17,-28,-1,-11,-12,-14,-10,sil
11.785037755966188,-12,-13,4,-6,3,22,7,3,-5,3,-9,-2,0,4,sil
11.80107855796814,-14,-22,-22,-22,-4,6,8,1,2,4,-4,-1,7,4,sil
11.80107855796814,-15,-17,-23,-15,-3,0,-3,-5,0,10,-10,-14,3,-4,sil
11.815670490264893,-10,-11,0,-4,-3,12,0,0,5,12,-17,-13,-5,0,sil
11.815670490264893,-13,-12,-3,-6,-11,8,4,5,11,12,-16,-5,-2,8,sil
11.831697702407835,-9,-15,-16,-13,-10,-7,2,6,6,10,-13,-3,13,10,sil
11.831697702407835,5,-11,-11,-14,-7,-10,5,5,-3,-2,-7,1,20,7,sil
11.846841812133787,11,0,-5,-7,-4,-7,8,7,2,-14,1,11,15,0,sil
11.862142086029053,12,6,-8,1,1,-4,8,15,22,-8,11,13,15,0,sil
11.862142086029053,21,11,2,8,6,-3,5,12,19,-2,22,15,18,1,sil
11.877812147140505,17,12,10,2,-2,-12,-9,-6,2,-6,22,12,9,-5,sil
11.877812147140505,-3,7,2,-9,-9,-22,-31,-16,-9,-17,0,-4,-9,-14,sil
11.894015073776243,-3,6,13,-2,-1,-14,-25,-8,-23,-20,-12,-11,-21,-14,sil
11.894015073776243,8,5,21,17,3,2,-5,-3,-23,0,7,0,-8,-2,sil
11.909467697143556,0,0,10,22,2,13,-1,-4,-9,10,10,4,-2,2,sil
11.909467697143556,-12,0,-1,17,6,21,4,-2,-4,0,-8,-8,-16,-6,sil
11.92481565475464,-12,-4,-10,11,8,25,22,0,0,4,-12,-19,-13,-6,sil
11.92481565475464,-16,-12,-11,0,0,12,23,-3,3,21,-9,-18,-4,0,sil
11.940744876861572,-20,-14,-17,-6,-4,-3,12,-1,-5,16,-19,-21,-12,-4,sil
11.940744876861572,-20,-22,-28,-21,-6,-6,6,5,-2,0,-17,-20,-13,-7,sil
11.955740928649902,-20,-25,-22,-34,-8,-5,9,11,17,5,-6,-5,1,0,sil
11.955740928649902,-6,-2,-5,-14,-1,-11,9,12,24,13,-10,2,4,3,sil
11.97119665145874,9,13,4,-2,4,-16,-2,13,14,-3,-6,10,1,5,sil
11.97119665145874,20,9,9,-6,0,-16,-6,6,14,-7,17,26,14,13,sil
11.98677921295166,35,20,26,11,3,-13,-4,-4,6,1,35,37,24,16,please
11.98677921295166,41,32,40,27,10,-2,-12,-4,-8,-9,30,30,14,10,please
12.001837730407717,18,16,20,7,0,2,-17,-5,-14,-24,12,6,-4,0,please
12.001837730407717,2,11,11,3,-3,2,-17,-18,-22,-23,0,-5,-15,-9,please
12.01743197441101,13,29,23,34,19,13,-8,-17,-19,-8,4,5,0,0,please
12.01743197441101,5,19,13,34,21,28,4,-3,-4,7,6,4,8,13,please
12.033051252365112,-23,-11,-8,9,0,29,13,0,-2,10,-12,-17,-3,4,please
12.033051252365112,-23,-22,-16,1,-4,23,23,8,6,19,-22,-22,1,3,please
12.0483877658844,-6,-24,-20,-15,0,17,27,23,36,38,-2,-5,18,8,please
12.0483877658844,-17,-31,-38,-33,-5,3,11,12,39,31,0,-7,12,-3,please
12.069770097732544,-28,-24,-41,-33,-7,-14,-11,0,12,2,-16,-14,-1,-13,please
12.069770097732544,-5,-13,-17,-32,-14,-28,-19,2,2,-5,-5,1,0,-6,please
12.069770097732544,11,-9,-4,-24,-20,-35,-15,0,5,-2,14,16,1,-1,please
12.079373121261597,2,0,4,-7,-6,-23,-14,-7,-19,-20,4,7,-13,-6,please
12.094906330108644,0,12,14,1,4,0,-10,-6,-40,-29,-2,-7,-20,-13,please
12.094906330108644,7,14,12,12,0,3,-4,-4,-27,-16,11,-6,-5,-10,please
12.110704898834229,5,15,19,21,3,0,-5,-7,-18,-17,13,5,-5,-1,please
12.110704898834229,3,14,26,21,10,8,-3,-7,-24,-21,-10,3,-26,-1,please
12.125908613204956,7,7,18,23,2,9,0,-4,-18,0,-19,-3,-21,0,please
12.125908613204956,4,-2,2,13,-5,2,3,-2,5,19,-4,0,4,9,please
12.141072034835815,-4,-10,-8,-7,-3,2,11,-1,21,15,1,1,12,10,please
12.141072034835815,-8,-12,-7,-9,0,5,15,2,15,14,-5,0,12,5,please
12.157148122787476,0,-8,-6,1,-7,0,9,1,16,20,-2,8,19,11,please
12.157148122787476,2,-2,-5,-2,-13,-13,-2,0,18,2,9,18,24,8,please
12.17268133163452,-2,0,-5,-4,-5,-22,-6,7,14,-7,16,10,24,-8,please
12.17268133163452,-1,7,-3,5,9,-12,0,16,19,3,13,0,13,-15,please
12.187959909439089,9,23,15,8,15,0,0,7,10,-2,10,7,-4,-7,please
12.187959909439089,16,25,22,11,9,0,0,-5,-15,-21,7,9,-8,0,please
12.204272270202637,4,4,4,3,3,2,1,-4,-23,-26,-6,-9,-18,-1,please
12.204272270202637,-12,-7,-12,-7,0,12,11,2,-13,-13,-23,-22,-36,-5,please
12.221869230270386,-5,0,-12,0,2,26,21,6,-6,10,-21,-16,-20,9,please
12.221869230270386,4,-11,-10,-10,2,15,5,0,5,15,-13,-15,4,17,please
12.234917879104614,-2,-33,-29,-50,-8,-15,-27,-8,10,0,-9,-25,4,0,please
12.234917879104614,-6,-19,-29,-49,-11,-16,-34,-4,-4,-5,1,-12,1,-10,please
12.250933170318604,-1,12,4,4,9,7,-11,0,-6,5,9,6,6,-5,please
12.250933170318604,-7,14,16,30,22,10,0,-4,3,9,2,-3,-1,-8,please
12.266989946365356,-16,4,9,15,15,6,3,-2,-7,4,0,-18,-15,-11,please
12.266989946365356,-17,2,1,16,9,20,23,1,-9,8,-3,-14,-11,-5,please
12.282999038696287,-18,-8,-12,9,0,24,34,0,4,12,-23,-14,-8,-6,please
12.282999038696287,-18,-18,-15,-12,-13,7,22,0,11,11,-34,-16,-13,-11,please
12.299112319946287,0,-9,-6,-8,-17,-11,11,1,16,15,-2,0,5,1,please
12.299112319946287,32,2,21,7,-10,-14,4,10,20,14,36,43,38,31,please
12.314650774002075,47,9,33,13,-6,-9,1,14,23,6,40,65,45,45,please
12.314650774002075,36,11,15,10,-10,-23,-7,2,11,-7,29,47,29,28,please
12.330678701400757,27,16,28,6,-13,-27,-26,-5,-23,-24,26,38,18,9,please
12.330678701400757,20,28,39,25,0,-1,-29,-8,-32,-17,30,39,14,1,please
12.346060752868652,2,21,11,40,15,2,-25,-10,-13,-4,29,21,4,-3,please
12.346060752868652,-3,2,3,25,12,-5,-23,0,-11,-5,9,3,-7,0,please
12.36158537864685,-9,-2,5,12,5,10,-4,-2,-9,5,-16,-10,-12,-2,please
12.36158537864685,-33,-19,-30,-9,1,14,12,-16,3,16,-30,-38,-24,-20,please
12.37701678276062,-39,-36,-51,-43,-7,-5,5,0,10,-4,-34,-44,-30,-22,please
12.37701678276062,-21,-21,-25,-41,-10,-10,-4,13,10,-23,-20,-22,-15,-13,please
12.39305305480957,-13,-3,-15,-28,-8,-11,-3,0,4,-16,-1,-17,-5,-18,please
12.39305305480957,-14,-8,-16,-39,-16,-14,0,-4,-7,-12,-7,-26,-20,-22,please
12.408679485321043,-4,-3,2,-19,-9,5,8,1,-10,-8,-31,-27,-30,-16,sil
12.408679485321043,1,3,5,16,7,27,27,2,0,7,-32,-24,-17,-6,sil
12.424062252044678,-2,-9,-7,1,1,19,33,3,6,12,-14,-14,0,4,sil
12.424062252044678,2,-14,-20,-23,-6,1,21,7,7,6,-8,-4,11,15,sil
12.43938374519348,17,2,-12,-14,0,-15,-8,10,4,-6,-6,4,15,17,sil
12.43938374519348,23,25,15,1,7,-23,-34,6,0,-15,14,26,21,14,sil
12.455432176589966,25,36,25,21,11,-14,-28,-5,-1,3,39,35,26,15,sil
12.455432176589966,17,25,20,27,17,-2,-20,-10,-18,6,29,16,12,5,sil
12.47114396095276,-2,3,14,19,15,4,-17,-11,-28,-14,2,-5,-5,-15,sil
12.47114396095276,-7,4,8,27,17,18,2,-20,-19,-7,1,-13,-11,-18,sil
12.486835718154907,0,12,14,31,23,29,19,-16,-16,7,10,-4,-11,-5,sil
12.486835718154907,-10,0,4,19,11,23,19,0,-8,9,7,-3,-8,-1,sil
12.50221347808838,-22,-12,-8,10,0,18,26,13,17,31,8,-5,2,0,sil
12.50221347808838,-12,-5,3,6,2,26,34,19,36,48,13,4,13,8,sil
12.518803119659424,-2,-8,5,0,-1,20,22,14,34,26,10,14,17,15,sil
12.518803119659424,-3,-14,-7,-3,-13,-5,7,7,28,6,1,12,10,9,sil
12.534265279769896,0,-14,-12,-14,-19,-22,2,13,21,2,-13,6,0,8,sil
12.534265279769896,6,-20,-13,-36,-25,-20,-6,14,4,-18,-27,5,-7,8,sil
12.549510478973389,5,-19,-16,-39,-24,-14,-4,8,1,-22,-20,6,0,6,sil
12.549510478973389,13,-5,-4,-14,-13,-13,4,10,14,-1,-2,11,9,14,sil
12.565668106079102,24,2,10,-4,-9,-20,-13,2,6,-4,2,20,11,16,sil
12.565668106079102,18,3,-1,-10,-12,-25,-39,-16,-15,-19,4,20,8,0,sil
12.580745220184326,4,7,-5,-11,-3,-14,-41,-20,-20,-18,11,9,5,-12,sil
12.580745220184326,4,16,10,1,6,-3,-28,-18,-14,-18,15,2,0,-10,sil
12.596747636795044,8,22,15,23,9,-8,-13,-20,-19,-15,10,-1,-4,-11,sil
12.596747636795044,-1,19,13,28,11,-6,-4,-16,-24,-1,0,-14,-11,-14,sil
12.611841440200806,-21,4,-1,13,6,2,4,-10,-14,0,-11,-32,-20,-18,sil
12.628086566925049,-35,-10,-20,-2,1,3,8,0,-8,-7,-22,-41,-30,-25,sil
12.628086566925049,-33,-14,-17,-1,11,15,12,9,-2,5,-18,-32,-19,-21,sil
12.628086566925049,-13,-12,-17,5,17,27,24,9,17,28,-4,-19,3,0,sil
12.643158435821531,0,-9,-3,0,3,14,26,11,21,16,-10,-7,0,14,sil
12.659096240997314,0,-2,3,-1,-3,4,21,14,16,4,-11,-4,-4,8,sil
12.659096240997314,6,0,-9,-2,2,0,9,3,17,19,10,5,18,5,sil
12.675076246261597,24,7,12,-17,-1,-8,-16,4,-5,5,22,37,22,18,sil
12.675076246261597,18,14,30,-18,-9,-1,-24,1,-28,-22,16,38,2,10,sil
12.675076246261597,-1,14,2,0,3,3,-17,-23,-25,-19,12,3,-7,-14,sil
12.689733266830444,1,18,11,13,15,-6,-18,-19,-28,-12,12,-1,-9,-15,sil
12.705746412277222,8,18,36,26,13,3,-2,2,-23,-16,11,9,-8,1,sil
12.705746412277222,-1,1,8,30,10,25,23,4,6,1,0,-1,-7,7,sil
12.72116756439209,-8,-14,-15,13,4,24,29,8,19,23,-18,-15,-9,11,sil
